user_screen_name,lang,hashtag,user_id,score,astroturf,fake_follower,financial,other,overall,self_declared,spammer,most_recent_post_time,recent_tweets_per_week,number_of_tweets,following,followers,numberOfLikes,vi,in,en,ja,und,zh,ko,es,pt,tr,ht,de,fr,fa,ar,th,nl,it,bn,hi
TnNguynNgc12,vi,#bot,1406983013095776259,0.92,0.14,0.92,0.34,0.74,0.92,0.13,0.21,0.9521998176937949,0.013331759362568507,0.019249843307807293,0.1247813854459737,0.00013224151433064097,0.0001804660169077148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PienaNashetania,in,#bot,4586856613,1.0,0.01,0.45,0.125125,1.0,1.0,0.99,0.49,0.952192405590303,0.0006412629277289561,0.01059124336371864,7.603984487871645e-05,0.00011157877771647833,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inthreek,en,#bot,1516297345,0.83,0.02,0.68,0.16,0.75,0.83,0.83,0.51,0.9494434614207898,0.0006412629277289561,0.01574198061484612,0.0017489164322104782,0.00011157877771647833,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a_kitsumaru,ja,#bot,2158721414,0.97,0.0,0.61,0.07,0.91,0.97,0.97,0.7,0.9529706764569514,0.0023793609385043546,0.04351000723783896,0.00038019922439358223,2.4795283936995185e-05,0.00025484728063319186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cephalopodluke2,en,#bot,983177740965773312,0.8,0.71,0.7,0.54,0.8,0.8,0.3,0.19,0.9531331119164546,0.015950811159627327,0.16385982335588084,0.1803665120523154,0.00370689494858078,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ErzaOfFairyTail,en,#bot,838182517,0.8,0.22,0.76,0.13,0.8,0.8,0.71,0.57,0.9529823465773429,0.004760317117648735,0.11905798313213332,0.18625960003041594,0.008506848664050765,3.658094937318543e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
himeka_s,ja,#bot,1065120397,0.96,0.0,0.45,0.01,0.96,0.96,0.9,0.72,0.9529818734643541,0.004284125881819859,0.11684322993988892,0.010113299368869287,0.0006570750243303724,5.609078903888433e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long123475,vi,#bot,1154918356320788481,0.92,0.01,0.75,0.36,0.92,0.92,0.28,0.23,0.9424801844509839,0.0010936446017663886,0.004758847205007002,0.007527944642992928,5.5789388858239165e-05,6.096824895530905e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xPirateCoveFox,en,#bot,3243767972,0.92,0.05,0.59,0.16,0.92,0.92,0.91,0.65,0.9530164107125397,0.0017841218937182594,0.031417582459665326,0.0014827769751349707,0.0005868217198422193,1.5851744728380355e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fabricsarts,ja,#bot,1187889491949670404,0.93,0.02,0.26,0.03,0.93,0.93,0.92,0.81,0.7909816779109854,0.0012126924107236077,0.01136481133749392,7.603984487871645e-05,1.0331368307081327e-05,0.00022924061607196205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aska_Eva02,ja,#bot,618872117,0.95,0.12,0.54,0.06,0.95,0.95,0.89,0.52,0.9483865270037124,0.0009269776692262819,0.02466226609461783,0.010037259523990571,0.0010765285775978743,1.097428481195563e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IbaraMayaka_AR,en,#bot,1334120898,0.85,0.11,0.77,0.35,0.85,0.85,0.82,0.68,0.9524548255947819,0.0009269776692262819,0.019011135038672015,0.0014067371302562543,0.00015703679826763618,1.2193649791061811e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P_KO_jintai,ja,#bot,602086277,0.99,0.08,0.28,0.06,0.99,0.99,0.96,0.77,0.9512231547804914,0.0005698342423546247,0.01645044633340269,0.0028514941829518668,0.00021902500811012412,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swat33662057,vi,#bot,1265897937638309891,0.94,0.02,0.94,0.51,0.83,0.94,0.07,0.22,0.9463262776416264,0.0017365027701353717,0.002507075083324504,0.018249562770891948,2.8927831259827715e-05,0.002068043004564083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khanh19872677,vi,#bot,1222181880251863041,0.84,0.03,0.82,0.38,0.84,0.84,0.17,0.3,0.9431050090049172,0.00014126213010863612,0.0005106059232840131,0.0030035738727092996,6.198820984248796e-06,2.8045394519442167e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ho50290170,und,#bot,1416693810210349056,0.98,0.05,0.98,0.32,0.9,0.98,0.24,0.37,0.9495174247513791,0.0002603099390658552,0.0003829544424630098,0.07010873697817656,0.0001260426933463922,2.4387299582123623e-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahmudu21176197,en,#bot,1452576377937403912,0.72,0.18,0.51,0.08,0.72,0.72,0.08,0.34,0.9471893934376074,0.00042697687160596186,0.00015318177698520391,0.0034598129419815982,4.132547322832531e-05,2.194856962391126e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ace32165,zh,#bot,912291524871725056,0.95,0.08,0.91,0.28,0.95,0.95,0.2,0.21,0.9525634838778864,0.0026174565564187928,0.010379341905555775,0.040225077940841,0.0001776995348817988,0.005117674817308642,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URP_shisui,in,#bot,1376479838,0.99,0.0,0.58,0.01,0.99,0.99,0.97,0.69,0.9533384429536128,0.002855552174333231,0.09743126925143895,0.0013306972853775378,0.0001611693455904687,6.0968248955309055e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
letterchars,und,#bot,881037105308123136,0.94,0.01,0.43,0.07,0.94,0.94,0.73,0.61,0.9510533072174964,0.0006412629277289561,0.00509457059956624,0.0009124781385445973,1.2397641968497592e-05,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SportSatu_,in,#bot,2372565053,0.99,0.0,0.44,0.01,0.99,0.99,0.96,0.49,0.9527595103595974,0.001593645399386709,0.03308981685842047,0.00022811953463614933,0.000101247409409397,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marketin_Auto,en,#bot,1082914162207002624,0.81,0.39,0.68,0.5,0.81,0.81,0.04,0.04,0.9473595564092616,0.00018888125369152374,0.0027917378855553416,0.03197475477150027,0.00320892299617946,3.9019679331397796e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hailongnguyen11,vi,#bot,1075048760944791552,0.87,0.04,0.69,0.34,0.87,0.87,0.13,0.18,0.9500991960233276,0.0014745975904294896,0.004867350963704854,0.01752718424454414,0.00011984387236214339,0.012770409426179035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIKING_CIPANAS,in,#bot,2261808914,0.9,0.02,0.5,0.02,0.89,0.9,0.9,0.45,0.9529900740894941,0.00014602404246692488,0.019358347066505147,0.01627252680404532,0.005083033207084013,5.1213329122459604e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xOrangeShinobi,en,#bot,1023630948,0.78,0.08,0.48,0.16,0.78,0.78,0.75,0.61,0.9534401622462143,0.004046030263905421,0.10464613094744206,0.01349707246597217,0.0007149306868500278,0.00042068091779163245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gundam00_b,ja,#bot,1725245054,0.9,0.02,0.6,0.048,0.88,0.9,0.9,0.64,0.9536459663963615,0.003807934645990983,0.0891160517907588,0.009124781385445974,0.0005289660573225639,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tweetgameoflife,und,#bot,4798922670,0.94,0.02,0.42,0.12,0.84,0.94,0.94,0.53,0.9486560437030238,0.0004984055569802933,0.007941198621874613,3.8019922439358224e-05,0.00031407359653527235,1.2193649791061811e-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
azami0815,ja,#bot,779531532,0.98,0.0,0.32,0.05,0.98,0.98,0.88,0.48,0.9538164447766749,0.005712699589306488,0.19128446749546518,0.010379438825944795,0.003000229356376417,0.0008206326309384599,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hatiman_Hikky,ja,#bot,1440021114,1.0,0.01,0.4,0.01,1.0,1.0,0.97,0.66,0.9534062558153471,0.003331743410162107,0.11243287127752326,0.0009885179834233139,0.001262493207125338,1.219364979106181e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huy18249245,vi,#bot,1304060569679347714,0.89,0.01,0.86,0.41,0.89,0.89,0.09,0.21,0.9501021924055904,0.0004507864333974057,0.0022185827366690367,0.02505512888753707,2.272901027557892e-05,0.006077315055865206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
superch_krskr,ko,#bot,827210311631400960,1.0,0.0,0.74,0.04,0.99,1.0,1.0,0.68,0.9534056249980287,0.002093646197007029,0.030456366809083167,0.0006463386814690898,6.198820984248796e-06,1.2193649791061811e-06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Violettebayo,en,#bot,367948138,0.78,0.05,0.57,0.41,0.78,0.78,0.63,0.3,0.953414929553476,0.0012603115343064954,0.06814929606590901,0.011482016576686184,0.0012356316495269267,0.001703452875811335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ml_s_a,ja,#bot,2335363668,0.97,0.01,0.46,0.01,0.91,0.97,0.97,0.55,0.9525789389021886,0.0011174541635578324,0.03693467946074908,0.0009504980609839555,0.0003202724175195211,0.00013413014770167993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamidah_bella,in,#bot,1152993079,0.86,0.01,0.46,0.07,0.86,0.86,0.83,0.6,0.9531152913272081,0.0012365019725150514,0.028369265097659767,0.021557296023116113,0.000677737760944535,0.00015607871732559118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChungTn14,vi,#bot,1434761119877398531,0.95,0.05,0.87,0.29,0.95,0.95,0.22,0.16,0.9534769073550146,0.0026174565564187928,0.0013058746487988634,0.031784655159303475,7.438585181098554e-05,0.007578353345144916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
binhyen021199,vi,#bot,1404199491499028482,0.81,0.03,0.81,0.45,0.81,0.81,0.3,0.38,0.953522168497614,0.0001555478671835024,0.0002450908431763263,0.004106151623450688,4.13254732283253e-06,1.2193649791061811e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WASSUP_KSHOP,en,#bot,1673670446,1.0,0.02,0.78,0.27,1.0,1.0,0.89,0.56,0.9533283498765175,0.00042697687160596186,0.00937855429591911,0.0009124781385445973,0.00030167595456677475,0.00010120729326581302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHP_Junghwa,in,#bot,861077660,1.0,0.0,0.52,0.08,1.0,1.0,0.94,0.72,0.9523952133581876,0.0013317402196808268,0.034215702919261716,0.007185765341038704,0.0002851457652754446,1.2193649791061811e-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaeger_0703,ja,#bot,1531308403,0.83,0.01,0.29,0.24,0.83,0.83,0.76,0.13,0.9440256868812076,0.0002603099390658552,0.012414106509842567,0.009733100144475705,0.00045044765818874583,0.0038434384141426826,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pvt00303113,vi,#bot,1192976666227666945,0.9,0.05,0.9,0.34,0.89,0.9,0.19,0.43,0.9534786421026403,0.00042697687160596186,0.0007620793405013895,0.035016348566648925,8.058467279523435e-05,1.9509839665698898e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SATYAJIT1910,en,#bot,3064146644,0.77,0.77,0.61,0.22,0.58,0.77,0.06,0.03,0.9540315534822693,0.23809402267379812,0.27469960415275796,0.059387118850277545,0.0031675975229511345,0.010113413136706667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
katura_kota626,ja,#bot,1092827760,0.97,0.01,0.37,0.06,0.97,0.97,0.95,0.47,0.9518858283735322,0.00037935774802307423,0.011677557465505379,0.003573872709299673,0.00022109128177154037,4.9993964143353426e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kanbara_a,ja,#bot,1731335604,1.0,0.01,0.44,0.01,1.0,1.0,0.97,0.54,0.9530949474686878,0.0009507872310177257,0.022378581102730083,0.0012926773629381796,0.00036779671173209523,3.658094937318543e-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abelfrageauthor,en,#bot,578112125,0.74,0.74,0.46,0.07,0.45,0.74,0.0,0.06,0.9485590555403108,0.007379368914707554,0.337403288046843,0.13690974070412895,0.027361595824474186,0.12447521579711718,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rojak62626360,in,#bot,1218599013705908224,0.96,0.09,0.82,0.34,0.96,0.96,0.15,0.18,0.9492625745547218,0.0013555497814722705,0.0017526548316723748,0.021481256178237398,0.0011095889561805344,7.560062870458322e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AmethystPrude,en,#bot,342635789,0.76,0.08,0.61,0.14,0.76,0.76,0.65,0.65,0.9538855192730461,0.004760317117648735,0.12684344694740632,0.021025017108965097,0.001923700778778543,5.243269410156578e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMA_danika,ko,#bot,1393937870,0.98,0.0,0.48,0.01,0.98,0.98,0.89,0.57,0.9435314415121953,0.00013888117392949175,0.004646513901884519,0.00961904037715763,0.00039465826933050667,2.4387299582123623e-06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
shitoron_nrkr,ja,#bot,2184282030,1.0,0.02,0.54,0.02,1.0,1.0,0.96,0.66,0.9531154490315377,0.00197459838804981,0.04362744660019428,3.8019922439358224e-05,2.4795283936995185e-05,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mabo_carry,ja,#bot,128344414,0.9,0.0,0.38,0.05,0.9,0.9,0.87,0.5,0.9539675255244457,0.0064269864430498026,0.21357496907642878,0.01585430765721238,0.00044838138452732955,0.0008145358060429289,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaito_1412_bot_,ko,#bot,4496742134,0.99,0.05,0.37,0.03,0.89,0.99,0.99,0.63,0.9524713845493914,0.0012365019725150514,0.020226377136087968,0.00011405976731807467,2.8927831259827715e-05,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RPNL_KarinU,in,#bot,1520992195,1.0,0.01,0.39,0.01,1.0,1.0,0.98,0.65,0.9539262069900867,0.0026174565564187928,0.06159566904055871,0.0033457531746635236,0.0004339174688974157,2.4387299582123623e-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shirai_judgment,ja,#bot,955476079,0.96,0.01,0.36,0.09,0.9,0.96,0.96,0.6,0.95388804254232,0.0005698342423546247,0.01994809690789818,0.00471447038248042,0.0010000764521254724,0.00013047205276436137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KuroYesterday,es,#bot,2497562216,0.92,0.0,0.66,0.07,0.9,0.92,0.92,0.3893975903614458,0.954095108327104,0.0026174565564187928,0.051185690779605886,0.0011405976731807467,8.88497674408994e-05,0.00028045394519442165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RFang36,en,#bot,1065120613776338945,0.75,0.25,0.56,0.27,0.75,0.75,0.02,0.19,0.9527438976309656,0.011426994419253003,0.06659322451470098,0.19017565204166983,0.00051450214169265,0.07001959519521424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tanktank1402,vi,#bot,1256452129381683200,0.91,0.06,0.83,0.37,0.91,0.91,0.25,0.32,0.8492770833530464,0.00023650037727441137,0.0010492951723486469,0.009733100144475705,3.512665224407651e-05,0.001003537377804387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_DemonCatherine,en,#bot,841183980,0.87,0.08,0.57,0.17,0.87,0.87,0.81,0.64,0.9540719257906507,0.004046030263905421,0.14002090931255848,0.0036499125541783893,0.0014153974580701418,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yuta__asaba,ja,#bot,570838300,0.95,0.1,0.52,0.01,0.95,0.95,0.93,0.53,0.954038650177102,0.007855560150536432,0.21187209832227658,0.0022431754239221353,0.00043185119523599943,3.658094937318543e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ken01442882,vi,#bot,1219256477866545152,0.84,0.01,0.78,0.4,0.84,0.84,0.07,0.16,0.9256208030935281,9.364300652574851e-05,0.0003689127795726994,0.005094669606874002,2.272901027557892e-05,0.0009230592891833791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AnriS_RPH,en,#bot,1448573563,0.85,0.03,0.74,0.16,0.85,0.85,0.85,0.8,0.9477921393853946,0.0008555489838519505,0.020858251966151934,0.0014067371302562543,9.711486208656447e-05,2.4387299582123623e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
talithaasls,in,#bot,1649630557,1.0,0.0,0.69,0.057,1.0,1.0,0.92,0.51,0.9539653176638312,0.0012365019725150514,0.027806322067239143,0.003079613717588016,9.091604110231568e-05,7.316189874637086e-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hongd35,vi,#bot,1369649103219478529,0.9,0.01,0.81,0.4,0.9,0.9,0.21,0.27,0.9532338849830784,0.0005698342423546247,0.001363317815168315,0.00984715991179378,8.26509464566506e-06,0.007612495564559889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ichica_orimura,ja,#bot,531034107,0.94,0.02,0.32,0.14666666666666667,0.94,0.94,0.94,0.49,0.9537267110131241,0.0013317402196808268,0.11738064267414534,0.01391529161280511,0.0023472868793688773,0.00020363395151073223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
singaameno,und,#bot,2419491732,1.0,0.01,0.41,0.12179166666666666,1.0,1.0,0.96,0.5694820717131475,0.9477700607792486,0.0003317386244401866,0.008465846208048937,0.0006463386814690898,0.00030167595456677475,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fianna_blade,ja,#bot,2709504626,0.97,0.0,0.35,0.04,0.97,0.97,0.95,0.76,0.9537569902444102,0.004284125881819859,0.08704554477184212,0.003992091856132613,0.0013988672687788115,0.000323131719463138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_M0i_Pe3,ja,#bot,2791451484,1.0,0.0,0.7,0.05,1.0,1.0,0.98,0.51,0.9540654599131364,0.0011888828489321638,0.02434951996660637,0.001026537905862672,3.512665224407651e-05,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AnhVin6,vi,#bot,1119193188114157569,0.8,0.06,0.48,0.34,0.8,0.8,0.08,0.13,0.9436817337383181,0.00035554818623163045,0.0010288709354172863,0.03684130484373812,0.0006302134667319609,0.006469950579137397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
botFantasyNovel,ja,#bot,1402794820272214025,0.76,0.3,0.41,0.23,0.76,0.76,0.33,0.06,0.952875896154853,0.017379384867113955,0.026471087577851448,0.02653790586267204,0.002000152904250945,0.08307533602650412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kumamarket,ko,#bot,503803179,1.0,0.01,0.53,0.05,1.0,1.0,0.97,0.64,0.9479127831975499,0.0007603107366861752,0.020466361920031453,0.002737434415633792,0.00011364505137789459,1.2193649791061811e-06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
shiori_no_A,ja,#bot,1625076079,0.95,0.01,0.6,0.07,0.95,0.95,0.85,0.36,0.9542178022955442,0.008093655768450869,0.18849528263952625,0.0017489164322104782,0.0002128261871258753,4.1458409289610154e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hnti_Quoll_H,ja,#bot,1015277407,0.95,0.05,0.35,0.02,0.95,0.95,0.86,0.54,0.9538265378537703,0.002855552174333231,0.10161823782236785,0.01798342331381644,0.0013224151433064099,0.0008925751647057246,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vimimivian,ja,#bot,452803371,0.79,0.05,0.24,0.24,0.79,0.79,0.6,0.13,0.9423928162523774,0.0002603099390658552,0.041624594866112745,0.013344992776214737,0.0007645212547240181,0.0013608113166824981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JavaGeekBot,en,#bot,1423655520196435969,0.71,0.24,0.5,0.49,0.71,0.71,0.18,0.2,0.9542237950600696,0.11428430135829026,0.08626304119440938,0.0,0.00099594390480264,3.292285443586689e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yuya_raidreapar,ja,#bot,1583971867,0.89,0.02,0.3,0.05,0.89,0.89,0.89,0.52,0.953641235266473,0.0011174541635578324,0.10426317650497904,0.008212303246901377,0.00038639317468484164,0.0010132922976372365,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YinYin2701,vi,#bot,1348512671486812160,0.87,0.07,0.87,0.25,0.64,0.87,0.09,0.27,0.9243907093225338,0.00014364308628778052,0.0010454656279240168,0.10242567105163106,0.00010537995673222953,0.004557986291898905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nyaande,ja,#bot,266520906,0.88,0.09,0.41,0.06,0.88,0.88,0.14,0.2,0.946065750089103,0.00017935742897494622,0.12690854920262504,0.025131168732415787,0.002190250081101241,0.024069045322576907,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN_Ber_EMA,ja,#bot,2307162354,0.93,0.03,0.37,0.14,0.76,0.93,0.93,0.6,0.9528487710101593,0.0005936438041460686,0.015787935147941683,0.007185765341038704,0.0001549705246062199,0.00042068091779163245,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbyee77,es,#bot,311213364,0.88,0.05,0.45,0.41,0.88,0.88,0.21,0.06,0.9249556062312134,0.0003317386244401866,0.0007365490443371888,0.007261805185917421,5.9921936181071695e-05,0.0001999758565734137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
autotechgadget,en,#bot,1421396838947516424,0.96,0.01,0.67,0.06,0.96,0.96,0.81,0.57,0.9495297256890891,0.0009269776692262819,0.0008680300695828222,0.0007223785263478062,6.198820984248796e-06,9.754919832849449e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AyachiNene_,ja,#bot,2812694202,1.0,0.0,0.37,0.0,1.0,1.0,0.96,0.69,0.9515554378029895,0.0023793609385043546,0.04443292744417482,0.0012926773629381796,0.0003987908166533392,1.2193649791061811e-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ayaka_tuto,ja,#bot,1579775564,0.95,0.02,0.35,0.19,0.82,0.95,0.95,0.21,0.9542096016704043,0.0009507872310177257,0.026735326143150922,0.002737434415633792,0.00016530189291330124,0.0024058071037764955,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nno__7,ja,#bot,2434775989,0.96,0.23,0.78,0.06,0.96,0.96,0.68,0.7,0.9541723834486152,0.003807934645990983,0.06467972881719414,0.4432742757204775,0.025146550459435948,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AbridgedKingKai,en,#bot,813359324,0.95,0.09,0.495,0.38,0.95,0.95,0.89,0.61,0.9503852716772486,0.0006412629277289561,0.016228332756774145,0.0002661394570755076,2.686155759841145e-05,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
task_c_lang,ko,#bot,985012366818463745,0.98,0.02,0.4,0.07,0.93,0.98,0.98,0.75,0.9541739604919114,0.001593645399386709,0.015911757084338056,0.0,0.00010537995673222953,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SSky07,vi,#bot,1364862478388092929,0.93,0.01,0.91,0.36,0.93,0.93,0.2,0.3,0.9462236121230472,0.000784120298477619,0.0022122001626279867,0.00642536689225154,2.686155759841145e-05,5.487142405977815e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FajarHusnawa_29,in,#bot,448897097,0.97,0.0,0.52,0.03,0.97,0.97,0.89,0.58,0.9542099170790634,0.007379368914707554,0.16312199779673545,0.008212303246901377,0.000334736333149435,7.560062870458322e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DarrylNss,in,#bot,574310576,0.95,0.01,0.36,0.11666666666666665,0.95,0.95,0.94,0.51,0.9523212500275983,0.0003317386244401866,0.01247027316140381,0.005664968443464376,0.00051450214169265,3.170348945676071e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftluhan,en,#bot,1373883528,0.94,0.03,0.75,0.45,0.94,0.94,0.8,0.7,0.9510515724698706,0.0003317386244401866,0.030598059952794483,0.02437077028362862,0.0013244814169678261,0.0003024025148183329,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_iSasuke_,en,#bot,859114969,0.89,0.08,0.33,0.05,0.89,0.89,0.73,0.58,0.9532641642143643,0.0009984063546006133,0.025245633361969815,0.0014447570526956125,0.0005744240778737217,6.096824895530905e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hibiki_P4_toa,ja,#bot,529764127,0.99,0.0,0.46,0.02,0.99,0.99,0.96,0.65,0.9532220571583572,0.003807934645990983,0.10545161179142258,0.001026537905862672,0.00020042854515737774,5.731015401799051e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kanann821,ja,#bot,538061544,1.0,0.0,0.43,0.15422619047619046,1.0,1.0,0.91,0.46934959349593497,0.9541670215014083,0.008093655768450869,0.20315605521181848,0.006045167667857958,0.00022315755543295666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yu2028,vi,#bot,1425786941878927362,0.75,0.05,0.67,0.08,0.75,0.75,0.19,0.32,0.9489667212323647,5.792866383858279e-05,5.87196811776615e-05,0.04300053227891415,0.00033060378582660247,0.006473608674074716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RumbleHorn,en,#bot,1908513788,0.91,0.04,0.61,0.08,0.91,0.91,0.77,0.72,0.954251866430741,0.003569839028076545,0.09656451569666434,0.015892327579651738,0.0006736052136217024,8.291681857922031e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
